"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"4970","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","95129","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4971","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","94970","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4972","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","94838","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2020-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4973","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","94635","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2020-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4974","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","94516","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2020-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4975","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","91550","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2019-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4976","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","90560","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4977","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","89428","0000000134","Onde OFB","1f","Ecoulement visible faible",0.196094653,48.978339045,2019-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4978","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","88356","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2019-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4979","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","87902","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2019-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4980","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","83859","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2018-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4981","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","82605","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4982","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","81412","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2018-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4983","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","80355","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2018-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4984","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","79405","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2018-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4985","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","76461","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2017-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4986","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","75260","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2017-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4987","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","74056","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2017-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4988","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","73001","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2017-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4989","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","72107","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2017-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4990","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","69179","0000000134","Onde OFB",NA,"Donnée manquante",0.196094653,48.978339045,2016-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4991","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","68372","0000000134","Onde OFB",NA,"Donnée manquante",0.196094653,48.978339045,2016-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4992","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","68172","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2016-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4993","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","68080","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2016-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4994","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","67959","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2016-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4995","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","67468","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2015-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4996","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","67386","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2015-08-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4997","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","67260","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2015-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4998","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","66941","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2015-06-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4999","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","66807","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"5000","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","65469","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2014-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5001","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","64805","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2014-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5002","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","64151","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2014-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5003","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","63798","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2014-07-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5004","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","63151","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2014-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5005","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","62200","0000000134","Onde OFB","1","Ecoulement visible",0.196094653,48.978339045,2014-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5006","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","1204","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2013-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5007","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","1062","0000000134","Onde OFB",NA,"Donnée manquante",0.196094653,48.978339045,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5008","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","958","0000000134","Onde OFB",NA,"Donnée manquante",0.196094653,48.978339045,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5009","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","886","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5010","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","663","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2012-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5011","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","595","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2012-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5012","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","462","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2012-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5013","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","283","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2012-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5014","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","174","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5015","I1320001","Ru du moulin","14","Calvados","14638","SAINT-OUEN-LE-HOUX","28","Normandie","03","Seine-Normandie","I1329000","Ruisseau du Moulin","160","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.196094653,48.978339045,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5016","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","97531","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2023-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5017","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","97409","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2023-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5018","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","97274","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2023-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5019","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","97098","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2023-03-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5020","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","97001","0000000134","Onde OFB",NA,"Donnée manquante",0.086583687,49.01113239,2022-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5021","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96958","0000000134","Onde OFB",NA,"Donnée manquante",0.086583687,49.01113239,2022-11-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5022","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96926","0000000134","Onde OFB",NA,"Donnée manquante",0.086583687,49.01113239,2022-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5023","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96864","0000000134","Onde OFB",NA,"Donnée manquante",0.086583687,49.01113239,2022-10-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5024","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96804","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5025","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96718","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2022-09-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5026","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96643","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2022-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5027","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96573","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2022-08-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5028","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96460","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5029","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96348","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2022-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5030","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","96179","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2022-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5031","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","95908","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2021-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5032","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","95815","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5033","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","95643","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2021-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5034","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","95561","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5035","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","95451","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2021-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5036","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","95211","0000000134","Onde OFB",NA,"Donnée manquante",0.086583687,49.01113239,2020-10-14,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5037","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","95129","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5038","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","94970","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5039","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","94838","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2020-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5040","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","94635","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2020-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5041","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","94516","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2020-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5042","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","91550","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2019-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5043","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","90560","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5044","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","89428","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2019-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5045","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","88356","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2019-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5046","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","87902","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2019-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5047","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","83859","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2018-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5048","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","82605","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5049","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","81412","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2018-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5050","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","80355","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2018-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5051","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","79405","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2018-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5052","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","76461","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2017-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5053","I1360001","Viette","14","Calvados","14616","SAINTE-MARGUERITE-DE-VIETTE","28","Normandie","03","Seine-Normandie","I1360600","La Viette","75260","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.086583687,49.01113239,2017-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
